x,y
-0.0007092198581560283, 3.1971932773109244
0.004255319148936169, 3.2009579831932773
0.009929078014184396, 3.202974789915966
0.017730496453900707, 3.2043193277310924
0.02659574468085106, 3.2036470588235293
0.032624113475177303, 3.2010924369747897
0.039716312056737584, 3.196924369747899
0.0475177304964539, 3.191546218487395
0.053546099290780136, 3.186033613445378
0.05957446808510638, 3.1801176470588235
0.06489361702127659, 3.174470588235294
0.07092198581560283, 3.169361344537815
0.07659574468085106, 3.1647899159663866
0.08191489361702127, 3.1602184873949577
0.08936170212765956, 3.1556470588235292
0.10177304964539007, 3.152823529411765
0.11560283687943261, 3.1556470588235292
0.12375886524822693, 3.1602184873949577
0.13085106382978723, 3.166
0.1379432624113475, 3.171781512605042
0.14361702127659573, 3.1778319327731093
0.15070921985815602, 3.183747899159664
0.15744680851063828, 3.1899327731092435
0.16205673758865247, 3.1945042016806724
0.16879432624113475, 3.1992100840336133
0.17695035460992906, 3.203512605042017
0.18687943262411347, 3.2056638655462186
0.20177304964539006, 3.201764705882353
0.21134751773049643, 3.196252100840336
0.21737588652482268, 3.190873949579832
0.22375886524822694, 3.184689075630252
0.23226950354609927, 3.1760840336134453
0.23723404255319147, 3.1708403361344537
0.24326241134751772, 3.1650588235294115
0.25177304964539005, 3.1592773109243697
0.2627659574468085, 3.1538991596638652
0.27092198581560284, 3.152285714285714
0.2804964539007092, 3.1538991596638652
0.28829787234042553, 3.1579327731092435
0.2960992907801418, 3.163176470588235
0.3021276595744681, 3.1685546218487395
0.3081560283687943, 3.174739495798319
0.3124113475177305, 3.1794453781512604
0.31879432624113474, 3.185361344537815
0.325531914893617, 3.1912773109243697
0.33404255319148934, 3.19853781512605
